city_id,hexcluster_id,holiday_date,holiday_name,hour,label,lag_week_4,lag_week_5,lag_week_6,lag_week_1,lag_week_2,lag_week_3,matched_ref_val,dow,year
1472,23c7adf0-b649-4199-aa01-306c18a0b4e1,2018-11-09,Iqbal Day,20,68.7666666666,28.7833333333,65.5166666666,45.4833333333,53.7333333334,62.7,76.25,58.5833333333,4,2018
1472,23c7adf0-b649-4199-aa01-306c18a0b4e1,2018-11-09,Iqbal Day,21,75.1833333333,23.75,59.75,61.5,73.8666666667,76.15,68.8833333334,48.5166666666,4,2018
1472,23c7adf0-b649-4199-aa01-306c18a0b4e1,2018-11-09,Iqbal Day,22,98.7166666667,42.0333333333,520.316666667,551.783333334,95.5166666666,133.166666667,107.1,83.8833333333,4,2018
1472,23c7adf0-b649-4199-aa01-306c18a0b4e1,2018-11-09,Iqbal Day,23,113.716666667,95.9333333333,105.616666667,108.85,82.4166666667,105.416666667,126.266666667,40.45,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,0,375.983333334,350.15,383.733333334,404.083333333,198.783333333,224.916666667,303.816666667,245.966666667,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,1,536.483333333,351.916666667,350.5,361.716666666,146.6,437.85,353.05,328.75,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,2,628.883333333,558.0,706.633333333,530.783333333,481.05,541.783333333,547.216666666,212.266666667,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,3,391.5,347.3,329.133333333,562.266666666,333.883333333,368.266666667,341.316666667,358.966666667,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,4,284.983333334,236.533333333,229.9,318.116666667,250.6,288.433333333,240.233333333,249.95,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,5,327.55,332.033333333,303.266666667,384.85,307.0,266.033333333,359.883333334,158.416666667,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,6,422.833333334,289.616666666,317.083333334,321.166666667,391.383333334,189.233333333,325.95,248.766666666,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,7,363.166666667,303.816666667,350.15,383.733333334,375.983333334,198.783333333,224.916666667,226.966666667,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,8,403.85,353.05,351.916666667,350.5,536.483333333,146.6,437.85,298.183333333,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,9,464.8,547.216666666,558.0,706.633333333,628.883333333,481.05,541.783333333,249.716666666,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,10,332.1,341.316666667,347.3,329.133333333,391.5,333.883333333,368.266666667,405.183333333,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,11,272.333333334,240.233333333,236.533333333,229.9,284.983333334,250.6,288.433333333,296.383333333,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,12,374.283333333,359.883333334,332.033333333,303.266666667,327.55,307.0,266.033333333,162.7,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,13,269.033333333,325.95,289.616666666,317.083333334,422.833333334,391.383333334,189.233333333,261.933333333,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,14,435.6,224.916666667,303.816666667,350.15,363.166666667,375.983333334,198.783333333,241.5,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,15,409.516666666,437.85,353.05,351.916666667,403.85,536.483333333,146.6,325.816666667,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,16,456.416666667,541.783333333,547.216666666,558.0,464.8,628.883333333,481.05,264.083333333,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,17,360.1,368.266666667,341.316666667,347.3,332.1,391.5,333.883333333,145.766666667,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,18,280.116666667,288.433333333,240.233333333,236.533333333,272.333333334,284.983333334,250.6,167.433333333,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,19,352.733333333,266.033333333,359.883333334,332.033333333,374.283333333,327.55,307.0,265.55,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,20,396.266666667,189.233333333,325.95,289.616666666,269.033333333,422.833333334,391.383333334,282.916666666,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,21,381.8,198.783333333,224.916666667,303.816666667,435.6,363.166666667,375.983333334,281.683333334,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,22,421.616666666,146.6,437.85,353.05,409.516666666,403.85,536.483333333,373.583333333,4,2018
1472,b750658f-886b-49a6-915a-1f859a7fd41f,2018-11-09,Iqbal Day,23,558.3,481.05,541.783333333,547.216666666,456.416666667,464.8,628.883333333,215.183333333,4,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,0,132.416666667,130.533333333,137.883333333,129.266666667,128.033333333,133.133333333,97.8,136.7,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,1,83.6333333333,171.2,178.016666667,137.0,152.916666667,140.05,84.5,94.6333333333,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,2,119.416666667,163.7,151.75,139.55,147.266666667,129.35,91.7666666666,132.483333333,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,3,113.6,158.433333333,163.066666667,153.9,123.633333333,140.25,149.341666667,134.0,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,4,132.883333333,208.133333333,209.416666666,213.016666667,151.433333333,169.2,115.4,74.6666666666,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,5,108.35,156.666666667,157.8,176.866666667,114.683333333,147.333333333,111.083333333,94.65,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,6,106.2,112.866666667,132.45,114.333333333,105.55,116.666666667,116.5,110.633333333,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,7,111.1,97.8,130.533333333,137.883333333,132.416666667,128.033333333,133.133333333,122.583333333,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,8,136.316666667,84.5,171.2,178.016666667,83.6333333333,152.916666667,140.05,109.866666667,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,9,124.416666667,91.7666666666,163.7,151.75,119.416666667,147.266666667,129.35,150.316666667,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,10,119.366666667,149.341666667,158.433333333,163.066666667,113.6,123.633333333,140.25,105.416666667,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,11,144.45,115.4,208.133333333,209.416666666,132.883333333,151.433333333,169.2,93.95,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,12,111.433333333,111.083333333,156.666666667,157.8,108.35,114.683333333,147.333333333,78.7666666667,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,13,103.5,116.5,112.866666667,132.45,106.2,105.55,116.666666667,93.7333333333,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,14,111.25,133.133333333,97.8,130.533333333,111.1,132.416666667,128.033333333,100.566666667,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,15,129.783333333,140.05,84.5,171.2,136.316666667,83.6333333333,152.916666667,110.116666667,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,16,116.283333333,129.35,91.7666666666,163.7,124.416666667,119.416666667,147.266666667,133.9,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,17,118.45,140.25,149.341666667,158.433333333,119.366666667,113.6,123.633333333,108.183333333,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,18,170.716666667,169.2,115.4,208.133333333,144.45,132.883333333,151.433333333,92.8833333334,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,19,131.833333333,147.333333333,111.083333333,156.666666667,111.433333333,108.35,114.683333333,101.283333333,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,20,91.8666666667,116.666666667,116.5,112.866666667,103.5,106.2,105.55,141.25,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,21,130.1,128.033333333,133.133333333,97.8,111.25,111.1,132.416666667,126.05,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,22,123.266666667,152.916666667,140.05,84.5,129.783333333,136.316666667,83.6333333333,130.65,2,2018
1546,ed9268bf-bacb-4094-90fc-f4036ab87ec5,2018-11-21,Eid Milad un-Nabi,23,132.416666667,147.266666667,129.35,91.7666666666,116.283333333,124.416666667,119.416666667,169.833333333,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,0,119.383333333,142.416666667,144.35,140.5,131.533333333,127.25,117.616666667,131.483333333,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,1,114.583333333,197.933333333,174.3,185.983333333,173.35,129.983333333,130.683333333,81.1333333334,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,2,145.066666667,194.65,197.15,180.5,166.15,144.283333333,128.75,120.95,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,3,115.866666667,177.3,177.566666667,179.216666667,112.783333333,126.466666667,151.883333333,120.95,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,4,134.566666667,213.333333333,236.416666667,241.1,128.35,160.15,138.683333333,85.0166666666,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,5,112.216666667,195.333333333,231.683333334,212.116666666,105.45,142.65,131.5,92.9833333334,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,6,105.183333333,141.8,109.85,109.2,91.6333333333,114.933333333,100.983333333,117.6,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,7,110.183333333,117.616666667,142.416666667,144.35,119.383333333,131.533333333,127.25,125.1,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,8,149.65,130.683333333,197.933333333,174.3,114.583333333,173.35,129.983333333,110.116666667,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,9,128.916666667,128.75,194.65,197.15,145.066666667,166.15,144.283333333,133.733333333,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,10,119.966666667,151.883333333,177.3,177.566666667,115.866666667,112.783333333,126.466666667,101.866666667,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,11,149.833333333,138.683333333,213.333333333,236.416666667,134.566666667,128.35,160.15,84.6333333333,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,12,117.25,131.5,195.333333333,231.683333334,112.216666667,105.45,142.65,89.0666666666,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,13,92.2666666667,100.983333333,141.8,109.85,105.183333333,91.6333333333,114.933333333,94.9666666666,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,14,142.916666667,127.25,117.616666667,142.416666667,110.183333333,119.383333333,131.533333333,96.15,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,15,158.816666667,129.983333333,130.683333333,197.933333333,149.65,114.583333333,173.35,92.7,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,16,161.766666667,144.283333333,128.75,194.65,128.916666667,145.066666667,166.15,118.766666667,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,17,120.083333333,126.466666667,151.883333333,177.3,119.966666667,115.866666667,112.783333333,105.0,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,18,158.2,160.15,138.683333333,213.333333333,149.833333333,134.566666667,128.35,83.5166666666,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,19,125.016666667,142.65,131.5,195.333333333,117.25,112.216666667,105.45,91.9833333333,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,20,104.983333333,114.933333333,100.983333333,141.8,92.2666666667,105.183333333,91.6333333333,125.45,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,21,133.2,131.533333333,127.25,117.616666667,142.916666667,110.183333333,119.383333333,141.15,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,22,145.166666667,173.35,129.983333333,130.683333333,158.816666667,149.65,114.583333333,116.7,2,2018
1546,66f8eb41-2ff4-4ff4-b626-1ab2175e9b0c,2018-11-21,Eid Milad un-Nabi,23,144.383333333,166.15,144.283333333,128.75,161.766666667,128.916666667,145.066666667,128.133333333,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,0,236.283333334,225.466666666,241.25,250.0,229.4,200.883333333,223.033333333,523.966666667,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,1,258.35,222.75,249.75,273.516666667,269.1,237.4,215.633333334,489.683333334,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,2,442.816666667,431.183333334,470.583333333,456.483333333,393.3,437.183333334,386.633333334,233.933333334,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,3,425.0,431.0,460.016666667,460.716666667,419.433333333,420.433333333,391.0,238.8,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,4,244.4,224.433333334,238.783333333,251.266666667,227.616666667,221.666666667,176.9,238.6,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,5,211.783333334,204.9,276.416666667,263.383333334,222.333333333,193.783333333,223.333333334,242.95,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,6,203.683333334,213.183333333,240.316666667,230.833333333,231.85,224.533333333,193.983333333,284.833333333,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,7,207.55,223.033333333,225.466666666,241.25,236.283333334,229.4,200.883333333,540.783333333,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,8,241.666666667,215.633333334,222.75,249.75,258.35,269.1,237.4,496.933333334,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,9,420.833333333,386.633333334,431.183333334,470.583333333,442.816666667,393.3,437.183333334,276.583333334,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,10,434.35,391.0,431.0,460.016666667,425.0,419.433333333,420.433333333,281.683333334,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,11,227.483333333,176.9,224.433333334,238.783333333,244.4,227.616666667,221.666666667,245.75,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,12,205.1,223.333333334,204.9,276.416666667,211.783333334,222.333333333,193.783333333,299.583333333,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,13,209.816666667,193.983333333,213.183333333,240.316666667,203.683333334,231.85,224.533333333,310.65,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,14,228.8,200.883333333,223.033333333,225.466666666,207.55,236.283333334,229.4,510.016666666,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,15,235.683333334,237.4,215.633333334,222.75,241.666666667,258.35,269.1,508.033333333,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,16,415.25,437.183333334,386.633333334,431.183333334,420.833333333,442.816666667,393.3,282.0,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,17,422.7,420.433333333,391.0,431.0,434.35,425.0,419.433333333,278.966666667,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,18,229.233333333,221.666666667,176.9,224.433333334,227.483333333,244.4,227.616666667,272.3,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,19,189.966666667,193.783333333,223.333333334,204.9,205.1,211.783333334,222.333333333,267.65,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,20,208.35,224.533333333,193.983333333,213.183333333,209.816666667,203.683333334,231.85,291.2,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,21,209.2,229.4,200.883333333,223.033333333,228.8,207.55,236.283333334,496.716666666,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,22,275.9,269.1,237.4,215.633333334,235.683333334,241.666666667,258.35,498.25,2,2018
240,d25baacb-f904-47f3-9404-059a57bc3901,2018-11-21,Prophet's Birthday,23,401.716666667,393.3,437.183333334,386.633333334,415.25,420.833333333,442.816666667,248.75,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,0,57.7833333334,56.7833333333,71.5,50.9833333333,54.3166666666,46.1666666667,52.95,109.833333333,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,1,60.0333333333,48.6666666667,66.9833333334,64.3,57.2166666666,56.3833333333,48.9333333333,125.183333333,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,2,110.033333333,108.316666667,110.683333333,115.516666667,105.533333333,116.55,103.016666667,55.9666666667,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,3,119.483333333,109.983333333,117.683333333,128.366666667,113.35,110.166666667,105.416666667,52.6833333333,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,4,50.5666666667,55.5333333334,50.8833333333,61.2333333333,53.4833333334,56.35,29.3666666667,53.8833333334,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,5,56.9666666667,47.6166666666,50.5666666666,50.05,47.1666666667,42.3166666666,48.1833333333,53.15,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,6,44.8666666667,43.9,53.1666666666,62.5333333333,50.3166666666,51.0333333333,44.95,49.0833333334,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,7,52.6,52.95,56.7833333333,71.5,57.7833333334,54.3166666666,46.1666666667,118.416666667,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,8,53.5,48.9333333333,48.6666666667,66.9833333334,60.0333333333,57.2166666666,56.3833333333,130.85,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,9,105.4,103.016666667,108.316666667,110.683333333,110.033333333,105.533333333,116.55,55.65,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,10,125.583333333,105.416666667,109.983333333,117.683333333,119.483333333,113.35,110.166666667,56.15,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,11,56.8666666666,29.3666666667,55.5333333334,50.8833333333,50.5666666667,53.4833333334,56.35,52.5166666666,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,12,44.4333333334,48.1833333333,47.6166666666,50.5666666666,56.9666666667,47.1666666667,42.3166666666,63.0666666667,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,13,50.2166666667,44.95,43.9,53.1666666666,44.8666666667,50.3166666666,51.0333333333,60.2666666667,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,14,52.9833333333,46.1666666667,52.95,56.7833333333,52.6,57.7833333334,54.3166666666,133.45,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,15,53.2833333333,56.3833333333,48.9333333333,48.6666666667,53.5,60.0333333333,57.2166666666,127.466666667,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,16,110.416666667,116.55,103.016666667,108.316666667,105.4,110.033333333,105.533333333,61.8166666667,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,17,118.316666667,110.166666667,105.416666667,109.983333333,125.583333333,119.483333333,113.35,54.8333333333,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,18,61.1833333334,56.35,29.3666666667,55.5333333334,56.8666666666,50.5666666667,53.4833333334,58.1666666666,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,19,48.6666666666,42.3166666666,48.1833333333,47.6166666666,44.4333333334,56.9666666667,47.1666666667,59.4166666667,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,20,56.05,51.0333333333,44.95,43.9,50.2166666667,44.8666666667,50.3166666666,60.7,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,21,52.1,54.3166666666,46.1666666667,52.95,52.9833333333,52.6,57.7833333334,121.45,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,22,64.25,57.2166666666,56.3833333333,48.9333333333,53.2833333333,53.5,60.0333333333,124.85,2,2018
240,20a9147b-b7d0-49c0-9629-91861804ffcd,2018-11-21,Prophet's Birthday,23,108.783333333,105.533333333,116.55,103.016666667,110.416666667,105.4,110.033333333,56.9666666667,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,0,98.55,100.45,101.266666667,95.8666666667,95.9,79.5666666667,92.9,182.5,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,1,118.916666667,90.5333333333,114.45,113.516666667,101.1,97.4833333333,96.4833333334,173.666666667,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,2,180.616666667,195.05,186.55,193.566666666,155.883333333,170.816666667,151.3,83.8333333333,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,3,190.116666667,178.233333333,200.266666667,180.75,163.916666667,165.616666667,133.85,98.6333333333,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,4,94.2666666666,92.8166666667,92.6666666667,104.416666667,116.483333333,109.35,58.6166666667,99.8666666667,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,5,92.8,91.1,109.5,97.7,91.65,88.0166666667,84.8666666667,101.1,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,6,85.4833333333,97.3833333333,93.6333333334,103.6,100.833333333,89.95,84.35,103.366666667,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,7,86.4666666666,92.9,100.45,101.266666667,98.55,95.9,79.5666666667,199.016666666,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,8,96.8833333334,96.4833333334,90.5333333333,114.45,118.916666667,101.1,97.4833333333,189.283333333,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,9,158.366666667,151.3,195.05,186.55,180.616666667,155.883333333,170.816666667,111.75,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,10,169.983333333,133.85,178.233333333,200.266666667,190.116666667,163.916666667,165.616666667,114.3,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,11,106.116666667,58.6166666667,92.8166666667,92.6666666667,94.2666666666,116.483333333,109.35,106.5,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,12,85.3,84.8666666667,91.1,109.5,92.8,91.65,88.0166666667,106.216666667,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,13,94.5,84.35,97.3833333333,93.6333333334,85.4833333333,100.833333333,89.95,119.1,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,14,99.3166666666,79.5666666667,92.9,100.45,86.4666666666,98.55,95.9,207.05,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,15,93.9833333333,97.4833333333,96.4833333334,90.5333333333,96.8833333334,118.916666667,101.1,195.633333333,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,16,175.266666667,170.816666667,151.3,195.05,158.366666667,180.616666667,155.883333333,104.35,2,2018
240,71d2545a-075e-4e69-81a8-49a91d4079d2,2018-11-21,Prophet's Birthday,17,154.65,165.616666667,133.85,178.233333333,169.983333333,190.116666667,163.916666667,106.2,2,2018
